Slug,Nome do Produto,Descrição Bruta,URL da Imagem,Descrição Limpa
pingente-personalizado-plaquinha-com-coracao-vazado,Pingente Personalizado Plaquinha Com Coração Vazado,"<ul>
<li>Pingente Personalizado Plaquinha Com Coração Vazado</li>
<li>Prata 925</li>
<li>Tamanho do pingente &#8211; 20mm x 6mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/07/CORTADA.jpg,Pingente Personalizado Plaquinha Com Coração Vazado Prata 925 Tamanho do pingente &#8211; 20mm x 6mm &nbsp;
pingente-personalizado-coracao-vazado,Pingente Personalizado Coração Vazado,"<ul>
<li>Pingente Personalizado Coração Vazado</li>
<li>Prata 925</li>
<li>Tamanho do pingente: 15mm</li>
</ul>
<p>&nbsp;</p>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/07/605199a4-086c-421f-b8f9-ac385ca60c28.jpg,Pingente Personalizado Coração Vazado Prata 925 Tamanho do pingente: 15mm &nbsp; &nbsp;
pingente-medalha-letra-vazada,Pingente Medalha &#8211; Letra Vazada,"<ul>
<li>Pingente Medalha &#8211; Letra Vazada</li>
<li>Prata 925</li>
<li>Tamanho do pingente &#8211; 15mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/07/c209a001-1289-41e0-801e-5ac05553b2c2.jpg,Pingente Medalha &#8211; Letra Vazada Prata 925 Tamanho do pingente &#8211; 15mm &nbsp;
pingente-crucifixo-vazado,Pingente Crucifixo Vazado,"<ul>
<li>Pingente Crucifixo Vazado</li>
<li>Prata 925</li>
<li>Tamanho do Pingente &#8211; 20mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/07/b35b418a-7220-4970-aaf9-534de1c6b467.jpg,Pingente Crucifixo Vazado Prata 925 Tamanho do Pingente &#8211; 20mm &nbsp;
berloque-com-foto,Berloque com Foto,"<ul>
<li>Berloque feito a partir de uma fotografia enviada por você.</li>
<li><strong>Apenas Pingente</strong></li>
<li>Medalha 13mm</li>
<li>Prata 925</li>
<li><em><strong>MUITO IMPORTANTE A FOTO ANEXADA TER UMA BOA QUALIDADE!</strong></em></li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/07/WhatsApp-Image-2025-01-23-at-15.47.04-scaled.jpeg,Berloque feito a partir de uma fotografia enviada por você. Apenas Pingente Medalha 13mm Prata 925 MUITO IMPORTANTE A FOTO ANEXADA TER UMA BOA QUALIDADE! &nbsp;
escapulario-coracao-cajuzinho,Escapulário &#8220;Coração + Cajuzinho&#8221;,"<ul>
<li>Escapulário &#8220;Coração + Cajuzinho&#8221;</li>
<li>Prata 925</li>
<li>Tamanho do coração &#8211; 15mm,</li>
<li>Tamanho da plaquinha 14x12mm</li>
<li>Tamanho da corrente &#8211; 60cm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/06/3eafd28f-713e-4750-92cd-3e47748c748e.jpg,"Escapulário &#8220;Coração + Cajuzinho&#8221; Prata 925 Tamanho do coração &#8211; 15mm, Tamanho da plaquinha 14x12mm Tamanho da corrente &#8211; 60cm &nbsp;"
escapulario-cacto-andar-com-fe-eu-vou-colecao-oxente,Escapulário Cacto + Andar com fé eu vou&#8221; &#8211; Coleção Oxente,"<ul>
<li>Escapulário Cacto + Andar com fé eu vou&#8221; &#8211; Coleção Oxente</li>
<li>Prata 925</li>
<li>Tamanho dos pingentes &#8211; 14x12mm</li>
<li>Tamanho da corrente &#8211; 60cm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/06/9b086d63-ebb8-4b27-8e56-42b33f473c93.jpg,Escapulário Cacto + Andar com fé eu vou&#8221; &#8211; Coleção Oxente Prata 925 Tamanho dos pingentes &#8211; 14x12mm Tamanho da corrente &#8211; 60cm &nbsp;
escapulario-sangue-de-maria-bonita-coracao,Escapulário &#8220;Sangue de Maria Bonita + Coração&#8221;,"<ul>
<li>Escapulário &#8220;Sangue de Maria Bonita + Coração&#8221;</li>
<li>Prata 925</li>
<li>Tamanho do pingente de coração &#8211; 15mm</li>
<li>Tamanho da plaquinha &#8211; 14x12mm</li>
<li>Tamanho da corrente &#8211; 60cm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/06/9a4a0613-e1f1-468a-a4d7-7bfd83ea1a96.jpg,Escapulário &#8220;Sangue de Maria Bonita + Coração&#8221; Prata 925 Tamanho do pingente de coração &#8211; 15mm Tamanho da plaquinha &#8211; 14x12mm Tamanho da corrente &#8211; 60cm &nbsp;
pulseira-cajuzinho-colecao-oxente,Pulseira Cajuzinho &#8211; Coleção Oxente,"<ul>
<li>Pulseira Cajuzinho &#8211; Coleção Oxente</li>
<li>Prata 925</li>
<li>Tamanho do pingente &#8211; 15mm</li>
<li>Tamanho da corrente &#8211; 16cm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/06/ffc54677-08bf-481e-80fc-b1809c39f366.jpg,Pulseira Cajuzinho &#8211; Coleção Oxente Prata 925 Tamanho do pingente &#8211; 15mm Tamanho da corrente &#8211; 16cm &nbsp;
escapulario-que-falta-que-me-faz-um-bem,Escapulário &#8220;Que falta que me faz um bem&#8221;,"<ul>
<li>Escapulário &#8220;Que falta que me faz um bem&#8221;</li>
<li>Prata 925</li>
<li>Tamanho das plaquinhas &#8211; 15x13mm</li>
<li>Corrente veneziana v15</li>
<li>Tamanho da corrente &#8211; 60cm</li>
</ul>
",https://useupvix.com.br/wp-content/uploads/2023/06/d5a7437c-8503-4e6d-ba09-69d03457c14b.jpg,Escapulário &#8220;Que falta que me faz um bem&#8221; Prata 925 Tamanho das plaquinhas &#8211; 15x13mm Corrente veneziana v15 Tamanho da corrente &#8211; 60cm
escapulario-oxente-nordeste,Escapulário Oxente + Nordeste,"<ul>
<li>Escapulário Oxente + Nordeste</li>
<li>Prata 925</li>
<li>Tamanho dos pingentes &#8211; 14x10mm</li>
<li>Tamanho da corrente &#8211; 60cm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/06/ESCA-NORDESTE.jpg,Escapulário Oxente + Nordeste Prata 925 Tamanho dos pingentes &#8211; 14x10mm Tamanho da corrente &#8211; 60cm &nbsp;
pingente-paz-amor-e-cuscuz-colecao-oxente,"Pingente &#8220;Paz, amor e Cuscuz&#8221; &#8211; Coleção Oxente","<ul>
<li>Pingente &#8220;Paz, amor e Cuscuz&#8221; &#8211; Coleção Oxente</li>
<li>Prata 925</li>
<li>Tamanho do pingente &#8211; 15mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/06/CUSCUZ-COLAR.jpg,"Pingente &#8220;Paz, amor e Cuscuz&#8221; &#8211; Coleção Oxente Prata 925 Tamanho do pingente &#8211; 15mm &nbsp;"
pingente-oxente,Pingente &#8216;Oxente&#8221;,"<ul>
<li>Pingente &#8216;Oxente&#8221;</li>
<li>Prata 925</li>
<li>Tamanho da medalha &#8211; 15mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/06/MED-OXENTE.jpg,Pingente &#8216;Oxente&#8221; Prata 925 Tamanho da medalha &#8211; 15mm &nbsp;
pingente-deus-me-proteja-de-mim-colecao-oxente,Pingente &#8220;Deus me proteja de mim&#8221; &#8211; Coleção Oxente,"<ul>
<li>Pingente &#8220;Deus me proteja de mim&#8221; &#8211; Coleção Oxente</li>
<li>Prata 925</li>
<li>Tamanho do pingente &#8211; 12x10mm</li>
</ul>
<p><strong>PREÇO SUGERIDO DE VENDA:</strong> R$ 69,90</p>
",https://useupvix.com.br/wp-content/uploads/2023/06/DEUS-ME-COLAR.jpg,"Pingente &#8220;Deus me proteja de mim&#8221; &#8211; Coleção Oxente Prata 925 Tamanho do pingente &#8211; 12x10mm PREÇO SUGERIDO DE VENDA: R$ 69,90"
pingente-ela-tem-seus-espinhos-colecao-oxente,Pingente &#8220;Ela tem seus espinhos&#8221; &#8211; Coleção Oxente,"<ul>
<li>Pingente &#8220;Ela tem seus espinhos&#8221; &#8211; Coleção Oxente</li>
<li>Prata 925</li>
<li>Tamanho da medalha &#8211; 15mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/06/espi-colar.jpg,Pingente &#8220;Ela tem seus espinhos&#8221; &#8211; Coleção Oxente Prata 925 Tamanho da medalha &#8211; 15mm &nbsp;
pingente-sangue-de-maria-bonita,Pingente &#8220;Sangue de Maria Bonita&#8221;,"<ul>
<li>Pingente &#8220;Sangue de Maria Bonita&#8221;</li>
<li>Prata 925</li>
<li>Tamanho da medalha &#8211; 15mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/07/COLAR-SANGUE.jpg,Pingente &#8220;Sangue de Maria Bonita&#8221; Prata 925 Tamanho da medalha &#8211; 15mm &nbsp;
pingente-medalha-organica-raminho,Pingente Medalha Orgânica &#8220;Raminho&#8221;,"<ul>
<li>Pingente Medalha Orgânica &#8220;Raminho&#8221;</li>
<li>Prata 925</li>
<li>Tam: 15mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/05/COLAR-RAMINHO.jpg,Pingente Medalha Orgânica &#8220;Raminho&#8221; Prata 925 Tam: 15mm &nbsp;
cordao-sol,Cordão Sol,"<ul>
<li>Colar Sol</li>
<li>Prata 925</li>
<li>Pingente fixo</li>
<li>Corrente veneziana</li>
<li>Tamanho da corrente &#8211; 45cm</li>
<li>Tamanho do pingente &#8211; 15mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/05/SOL.jpg,Colar Sol Prata 925 Pingente fixo Corrente veneziana Tamanho da corrente &#8211; 45cm Tamanho do pingente &#8211; 15mm &nbsp;
cordao-abelhinha,Cordão Abelhinha,"<ul>
<li>Colar Abelhinha</li>
<li>Prata 925</li>
<li>Pingente fixo</li>
<li>Corrente veneziana</li>
<li>Tamanho da corrente &#8211; 45cm</li>
<li>Tamanho do pingente &#8211; 1,5cm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/05/ABELHA.jpg,"Colar Abelhinha Prata 925 Pingente fixo Corrente veneziana Tamanho da corrente &#8211; 45cm Tamanho do pingente &#8211; 1,5cm &nbsp;"
argolinha-pingente-lua-organica,Brinco Argola de Encaixe &#8211; Lua Orgânica,"<ul>
<li>Argolinha Pingente Lua Orgânica</li>
<li>Prata 925</li>
<li>Argolinha de encaixe</li>
<li>Tamanho do pingente &#8211; 1cm</li>
<li>Tamanho da argolinha &#8211; 12mm</li>
</ul>
<p><strong>PREÇO SUGERIDO PARA VENDA: R$ 79,90</strong></p>
",https://useupvix.com.br/wp-content/uploads/2023/05/argolinha-lua.jpg,"Argolinha Pingente Lua Orgânica Prata 925 Argolinha de encaixe Tamanho do pingente &#8211; 1cm Tamanho da argolinha &#8211; 12mm PREÇO SUGERIDO PARA VENDA: R$ 79,90"
pingente-medalha-mulher-de-fases,Pingente Medalha &#8221; Mulher de fases&#8221;,"<ul>
<li>Pingente Medalha &#8221; Mulher de fases&#8221;</li>
<li>Prata 925</li>
<li>Tamanho do pingente: 16mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/05/PG-MENINA-FASES-DA-LUA.jpg,Pingente Medalha &#8221; Mulher de fases&#8221; Prata 925 Tamanho do pingente: 16mm &nbsp;
pingente-medalha-posicao-de-lotus,Pingente Medalha Posição de Lótus,"<ul>
<li>Pingente Medalha Posição de Lótus</li>
<li>Prata 925</li>
<li>Tamanho do pingente &#8211; 16mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/05/MEDALHA-MENINA-COM-FLOR-DE-LOTUS.jpg,Pingente Medalha Posição de Lótus Prata 925 Tamanho do pingente &#8211; 16mm &nbsp;
pingente-medalha-fases-da-lua,Pingente Medalha Fases da Lua,"<ul>
<li>Pingente Medalha Fases da Lua</li>
<li>Prata 925</li>
<li>Tamanho do pingente: 16mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/05/FASES-DA-LUA.jpg,Pingente Medalha Fases da Lua Prata 925 Tamanho do pingente: 16mm &nbsp;
pingente-organico-lua-vazada-com-brilho,Pingente Orgânico Lua Vazada com Brilho,"<ul>
<li>Pingente Orgânico Lua Vazada com Brilho</li>
<li>Prata 925</li>
<li>Tamanho do pingente &#8211; 18mm x 13mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/05/COLAR-MED-CERTA-LUA-ORGANIZA.jpg,Pingente Orgânico Lua Vazada com Brilho Prata 925 Tamanho do pingente &#8211; 18mm x 13mm &nbsp;
pingente-lua-com-planeta,Pingente Lua com planeta,"<ul>
<li>Pingente Lua com planeta</li>
<li>Prata 925</li>
<li>Tamanho da medalha &#8211; 16mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/05/COLAR-LUA-E-PLANETA-SITE.jpg,Pingente Lua com planeta Prata 925 Tamanho da medalha &#8211; 16mm &nbsp;
cordao-abacaxi,Cordão Abacaxi,"<ul>
<li>Colar Abacaxi</li>
<li>Prata 925</li>
<li>Pingente fixo</li>
<li>Tamanho do pingente: 1,5cm</li>
<li>Corrente veneziana</li>
<li>Tamanho da corrente &#8211; 45cm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/05/b308d53e-10a1-47aa-afc1-f1c8ac2dccfc.jpg,"Colar Abacaxi Prata 925 Pingente fixo Tamanho do pingente: 1,5cm Corrente veneziana Tamanho da corrente &#8211; 45cm &nbsp;"
colar-pingente-medalha-wifi,Pingente Medalha &#8220;WiFi&#8221;,"<ul>
<li>Pingente Medalha &#8220;WiFi&#8221;</li>
<li>Prata 925</li>
<li>Tam: 15mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/05/54655c78-19e0-4fb4-89c8-53dc8c799e28.jpg,Pingente Medalha &#8220;WiFi&#8221; Prata 925 Tam: 15mm &nbsp;
pingente-diamante-vazado,Pingente Diamante Vazado,"<ul>
<li>Pingente Diamante Vazado</li>
<li>Prata 925</li>
<li>Tamanho do pingente: 1,5cm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/05/97380a2e-f1bf-4234-83bc-7c6e60bc0fb3.jpg,"Pingente Diamante Vazado Prata 925 Tamanho do pingente: 1,5cm &nbsp;"
pingente-medalha-love,Pingente Medalha Love,"<ul>
<li>Pingente Medalha Love</li>
<li>Prata 925</li>
<li>Tamanho da medalha: 15mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/05/8a00c3ef-1a5f-4689-a1f1-64d83642fb5a.jpg,Pingente Medalha Love Prata 925 Tamanho da medalha: 15mm &nbsp;
pingente-medalha-maozinha-de-coracao,Pingente Medalha Mãozinha de Coração,"<ul>
<li>Pingente Mãozinha de</li>
<li>Prata 925</li>
<li>Medalha 15mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/05/4b508797-8eb2-45b3-a3dd-8fec74c4331a.jpg,Pingente Mãozinha de Prata 925 Medalha 15mm &nbsp;
pingente-personalizado-plaquinha-encaixe-coracao,Pingente Personalizado &#8211; Plaquinha Encaixe Coração,"<ul>
<li>Pingente Personalizado &#8211; Plaquinha Encaixe Coração</li>
<li>Prata 925</li>
<li>Dois pingentes</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/05/45f7379c-0ee9-43f2-871b-5b9f05506543.jpg,Pingente Personalizado &#8211; Plaquinha Encaixe Coração Prata 925 Dois pingentes &nbsp;
pingente-medalha-desenho-filhos-com-nome-e-data,Pingente Medalha Desenho Filhos &#8211; Nome e Data,"<ul>
<li>Pingente Desenho Filhos &#8211; Nome e Data</li>
<li>Prata 925</li>
<li>Tamanho do pingente: 15mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/05/faca8407-894e-40b5-8a3c-64cd9fec033f.jpg,Pingente Desenho Filhos &#8211; Nome e Data Prata 925 Tamanho do pingente: 15mm &nbsp;
brinco-argola-de-encaixe-triangulo,Brinco Argola de Encaixe – Triângulo,"<ul>
<li>Brinco Argola de Encaixe – Triângulo</li>
<li>Prata 925</li>
<li>Argolinha 12mm</li>
</ul>
<p><strong>PREÇO SUGERIDO PARA VENDA: R$ 79,90</strong></p>
",https://useupvix.com.br/wp-content/uploads/2023/04/thumbnail_E52B3CEB-804C-4B13-8282-E66C932663FD.jpg,"Brinco Argola de Encaixe – Triângulo Prata 925 Argolinha 12mm PREÇO SUGERIDO PARA VENDA: R$ 79,90"
brinco-argola-de-encaixe-saturno,Brinco Argola de Encaixe – Saturno,"<ul>
<li>Brinco Argola de Encaixe – Saturno</li>
<li>Prata 925</li>
<li>Argolinha 12mm</li>
</ul>
<p><strong>PREÇO SUGERIDO PARA VENDA: R$ 79,90</strong></p>
",https://useupvix.com.br/wp-content/uploads/2023/04/thumbnail_F86EFC94-A1A5-405A-A55F-76A4ED32A9E9.jpg,"Brinco Argola de Encaixe – Saturno Prata 925 Argolinha 12mm PREÇO SUGERIDO PARA VENDA: R$ 79,90"
brinco-argola-de-encaixe-coracao-vazado,Brinco Argola de Encaixe – Coração vazado,"<ul>
<li>Brinco Argola de Encaixe – Coração vazado</li>
<li>Prata 925</li>
<li>Argolinha &#8211; 12mm</li>
</ul>
<p><strong>PREÇO SUGERIDO PARA VENDA: R$ 79,90</strong></p>
",https://useupvix.com.br/wp-content/uploads/2023/04/thumbnail_30877877-D887-446D-BE9E-5B5EC54883A8.jpg,"Brinco Argola de Encaixe – Coração vazado Prata 925 Argolinha &#8211; 12mm PREÇO SUGERIDO PARA VENDA: R$ 79,90"
brinco-argola-de-encaixe-smile,Brinco Argola de Encaixe &#8211; Smile,"<ul>
<li>Brinco Argola de Encaixe &#8211; Smile</li>
<li>Prata 925</li>
<li>Argolinha &#8211; 12mm</li>
</ul>
<p><strong>PREÇO SUGERIDO PARA VENDA: R$ 79,90</strong></p>
",https://useupvix.com.br/wp-content/uploads/2023/04/thumbnail_09497FDF-2A77-4C46-B8D7-8F4F1B53101Afffff.jpg,"Brinco Argola de Encaixe &#8211; Smile Prata 925 Argolinha &#8211; 12mm PREÇO SUGERIDO PARA VENDA: R$ 79,90"
escapulario-meu-significado-favorito-do-que-e-o-amor,Escapulário &#8220;Meu significado favorito do que é o amor&#8221;,"<ul>
<li>Escapulário &#8220;Meu significado favorito do que é o amor&#8221;</li>
<li>Prata 925</li>
<li>Tamanho do pingente &#8211; 12mm</li>
<li>Corrente veneziana &#8211; 60cm</li>
</ul>
",https://useupvix.com.br/wp-content/uploads/2023/04/thumbnail_63EC6F76-CF5B-4E36-A93A-220A7D28E0DA.jpg,Escapulário &#8220;Meu significado favorito do que é o amor&#8221; Prata 925 Tamanho do pingente &#8211; 12mm Corrente veneziana &#8211; 60cm
pingente-plaquinha-oval-amor,Pingente Plaquinha Oval AMOR,"<ul>
<li>Pingente plaquinha oval AMOR</li>
<li>Prata 925</li>
<li>Tamanho do pingente &#8211; 15mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/04/thumbnail_9B59A38E-1A2D-48DB-AA5B-62878F8D5ABA.jpg,Pingente plaquinha oval AMOR Prata 925 Tamanho do pingente &#8211; 15mm &nbsp;
pingente-filhos-juntos-medalha-organica,Pingente Filhos Juntos &#8211; Medalha Orgânica,"<ul>
<li>Pingente Filhos Juntos &#8211; Medalha Orgânica</li>
<li>Prata 925</li>
<li>Medalha &#8211; 15mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/04/thumbnail_96A5BBC9-5734-4B86-8339-627A25298F6A.jpg,Pingente Filhos Juntos &#8211; Medalha Orgânica Prata 925 Medalha &#8211; 15mm &nbsp;
pingente-filhos-medalha-organica,Pingente Filhos &#8211; Medalha orgânica,"<ul>
<li>Pingente Filhos &#8211; Medalha orgânica</li>
<li>Prata 925</li>
<li>Tamanho do pingente &#8211; 15mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/04/thumbnail_F2022964-A254-40C3-A143-F620633D6C90.jpg,Pingente Filhos &#8211; Medalha orgânica Prata 925 Tamanho do pingente &#8211; 15mm &nbsp;
pingente-sentimentos-mae,Pingente Sentimentos &#8211; Mãe,"<ul>
<li>Pingente Sentimentos &#8211; Mãe</li>
<li>Prata 925</li>
<li>Tamanho da medalha &#8211; 15mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/04/thumbnail_28CF6592-E598-4F64-AEB2-9F8E864AFE06.jpg,Pingente Sentimentos &#8211; Mãe Prata 925 Tamanho da medalha &#8211; 15mm &nbsp;
corrente-cartier,Corrente Cartier,"<ul>
<li>Corrente modelo Cartier</li>
<li>Prata Italiana 925</li>
</ul>
",https://useupvix.com.br/wp-content/uploads/2023/04/thumbnail_535DA380-29ED-4477-8823-7982808CEC87-1.jpg,Corrente modelo Cartier Prata Italiana 925
argolinha-de-encaixe,Argolinha de encaixe,"<ul>
<li>Argolinha de encaixe</li>
<li>Prata 925</li>
<li>Tamanho da argolinha = 12mm</li>
</ul>
<p><strong>PREÇO SUGERIDO PARA VENDA = 59,90</strong></p>
",https://useupvix.com.br/wp-content/uploads/2023/03/thumbnail_56EC3F37-1D81-46F1-B32D-281BDFA7185F.jpg,"Argolinha de encaixe Prata 925 Tamanho da argolinha = 12mm PREÇO SUGERIDO PARA VENDA = 59,90"
pulseira-coracoes-vazados,Pulseira Corações vazados,"<ul>
<li>Pulseira Corações vazados</li>
<li>Prata 925</li>
<li>Tamanho: 18cm</li>
</ul>
<p><strong>PREÇO SUGERIDO PARA VENDA = 79,90</strong></p>
",https://useupvix.com.br/wp-content/uploads/2023/03/thumbnail_35D14314-0A7F-47FC-8EF4-2595229D2875.jpg,"Pulseira Corações vazados Prata 925 Tamanho: 18cm PREÇO SUGERIDO PARA VENDA = 79,90"
choker-coracoes-vazados,Choker Corações vazados,"<ul>
<li>Choker corações vazados</li>
<li>Prata 925</li>
<li>Tamanho da corrente: 40cm</li>
</ul>
<p><strong>PREÇO SUGERIDO PARA VENDA = R$ 99,00</strong></p>
",https://useupvix.com.br/wp-content/uploads/2023/03/thumbnail_17C59C83-519F-4870-B0A7-8E0856FE5311.jpg,"Choker corações vazados Prata 925 Tamanho da corrente: 40cm PREÇO SUGERIDO PARA VENDA = R$ 99,00"
extensor,Extensor,"<ul>
<li>Extensor</li>
<li>Prata 925</li>
<li>Tamanho &#8211; 5cm</li>
</ul>
",https://useupvix.com.br/wp-content/uploads/2023/03/thumbnail_4BE836D7-B9B2-4B6E-A01B-12296D953711.jpg,Extensor Prata 925 Tamanho &#8211; 5cm
choker-cristal-jade-turquesa,Choker Cristal &#8211; Jade Turquesa,"<ul>
<li>Choker Cristal &#8211; Jade Turquesa</li>
<li>Fecho de prata</li>
<li>Tamanho da corrente &#8211; 36cm</li>
</ul>
<p><strong>PREÇO SUGERIDO PARA VENDA: 109,90</strong></p>
",https://useupvix.com.br/wp-content/uploads/2023/03/thumbnail_5A6F585E-A544-4E08-8728-934BA1030B8D.jpg,"Choker Cristal &#8211; Jade Turquesa Fecho de prata Tamanho da corrente &#8211; 36cm PREÇO SUGERIDO PARA VENDA: 109,90"
choker-cristal-quartzo-rosa,Choker Cristal &#8211; Quartzo Rosa,"<ul>
<li>Choker Cristal &#8211; Quartzo Rosa</li>
<li>Pedra natural</li>
<li>Fecho de prata</li>
<li>Tamanho da corrente &#8211; 36cm</li>
</ul>
<p><strong>PREÇO SUGERIDO PARA VENDA: 109,90</strong></p>
",https://useupvix.com.br/wp-content/uploads/2023/03/thumbnail_DB4B7F30-2150-412E-B569-A411BDB0CD5F.jpg,"Choker Cristal &#8211; Quartzo Rosa Pedra natural Fecho de prata Tamanho da corrente &#8211; 36cm PREÇO SUGERIDO PARA VENDA: 109,90"
choker-cristal-jade-verde,Choker Cristal &#8211; Jade Verde,"<ul>
<li>Choker Cristal &#8211; Jade Verde</li>
<li>Pedra natural</li>
<li>Fecho de prata</li>
<li>Tamanho da corrente &#8211; 36cm</li>
</ul>
<p><strong>PREÇO SUGERIDO PARA VENDA: 109,90</strong></p>
",https://useupvix.com.br/wp-content/uploads/2023/03/thumbnail_4F009CEB-74B3-49C1-9E95-2B6011235A7A.jpg,"Choker Cristal &#8211; Jade Verde Pedra natural Fecho de prata Tamanho da corrente &#8211; 36cm PREÇO SUGERIDO PARA VENDA: 109,90"
choker-nylon-3-perolas,Choker Nylon 3 perolas,"<ul>
<li>Choker Nylon 3 perolas</li>
<li>Fecho de prata</li>
</ul>
<p><strong>PREÇO SUGERIDO PARA VENDA: R$ 79,90</strong></p>
",https://useupvix.com.br/wp-content/uploads/2023/03/thumbnail_45531049-E4FA-4499-95A1-67838B10537E.jpg,"Choker Nylon 3 perolas Fecho de prata PREÇO SUGERIDO PARA VENDA: R$ 79,90"
